city,year,Date_Quarter,bedrooms_count,average_rate_per_night,latitude,longitude,counties,zipcodes
Balch Springs,2017,First,1,$29,32.710893951058395,-96.5895172037372,Dallas County,75180
Corpus Christi,2015,Second,1,$120,27.6029157022163,-97.2139338095796,Nueces County,
Austin,2016,Second,1,$66,30.396591836006397,-97.64846522550279,Travis County,78753
Brazoria,2016,Fourth,1,$58,28.9481543073767,-95.5594663947593,Brazoria County,
Dallas,2015,Third,1,$99,32.813115927534696,-96.7055994215797,Dallas County,75228
San Antonio,2014,Second,2,$150,29.4399422098087,-98.4604389964504,Bexar County,78208
Houston,2015,Fourth,2,$90,29.750390425696303,-95.40690888932119,Harris County,77019
Fort Worth,2015,Fourth,3,$339,32.74437850212011,-97.3735449282528,Tarrant County,76107
Seabrook,2015,Second,1,$55,29.565855062873602,-95.0427306867425,Harris County,77586
Seabrook,2015,First,1,$95,29.5867407458571,-95.0004621574186,Harris County,77586
Irving,2015,Second,3,$275,32.8641016055649,-96.9989210796452,Dallas County,75038
Dallas,2013,Fourth,1,$29,33.0104750223703,-96.844650839138,Denton County,75287
Plano,2017,Second,1,$40,33.0683056925894,-96.8427774934552,Denton County,75024
Houston,2015,Fourth,1,$99,29.757700542035398,-95.3589158937949,Harris County,77002
Houston,2014,Second,1,$45,29.742877066638897,-95.3525248018597,Harris County,77003
Dallas,2016,Second,1,$45,32.998558616499096,-96.8442925871605,Denton County,75287
Kerens,2017,Second,4,$410,32.0357728705291,-96.19450433549379,Navarro County,
Port Aransas,2015,Second,Studio,$135,27.828679496918397,-97.0603594020574,Nueces County,78373
Houston,2016,Fourth,3,$262,29.800645107044897,-95.39868809385321,Harris County,77008
Corpus Christi,2014,Third,3,$215,27.610027414963003,-97.2999131946004,Nueces County,78418
Fort Worth,2014,Third,3,$250,32.7380789347838,-97.38645669194479,Tarrant County,76107
Houston,2017,First,3,$3000,29.9341352107889,-95.1790200991828,Harris County,77044
Kemah,2015,First,Studio,$85,29.5415853615836,-95.0375975672325,Galveston County,77565
Arlington,2015,Fourth,3,$122,32.744028673129996,-97.10156922007059,Tarrant County,76011
Dallas,2015,Third,2,$105,33.0012502779227,-96.84346143008992,Collin County,75287
Crystal Beach,2016,First,3,$275,29.4513059966018,-94.6330268346608,Galveston County,77650
Dallas,2015,First,Studio,$70,32.7536618865905,-96.83161451246359,Dallas County,75208
Galveston,2016,Fourth,2,$180,29.2914118519521,-94.7919178532322,Galveston County,77550
Corpus Christi,2016,Fourth,2,$250,27.594022351782698,-97.2319874697974,Nueces County,78418
Rockport,2017,Second,4,$618,28.0792841056973,-97.09287021501041,Aransas County,78382
Katy,2016,Third,5,$1350,29.7317953928235,-95.7534280509004,Fort Bend County,77450
Rockport,2017,Second,2,$436,28.1013934573179,-97.0294888712315,Aransas County,78382
Bastrop,2015,Second,Studio,$105,30.1156559623552,-97.314518071596,Bastrop County,78602
Dallas,2017,Second,Studio,$79,32.8309617930541,-96.74540512973742,Dallas County,75214
Denton,2016,Second,1,$41,33.2257650460641,-97.0853877501792,Denton County,76208
Dallas,2014,Second,1,$89,32.7879231570762,-96.6926133216007,Dallas County,75227
League City,2016,First,1,$175,29.508111304732598,-95.04858121963551,Galveston County,77573
Allen,2014,First,4,$245,33.1082887858503,-96.6993145926475,Collin County,75013
Kemah,2015,First,2,$115,29.5533962003015,-95.0560632488853,Galveston County,77565
Port Aransas,2016,Second,3,$500,27.828294511665103,-97.0600590919059,Nueces County,78373
Dallas,2016,Fourth,3,$45,32.8375129678581,-96.68459485321921,Dallas County,75228
Arlington,2016,Third,1,$38,32.6857003606273,-97.0918994147451,Tarrant County,76014
Smithville,2016,Fourth,2,$170,30.072469929373803,-97.1286043150217,Bastrop County,
San Antonio,2016,First,1,$58,29.5540693371193,-98.4630565336599,Bexar County,78247
Houston,2015,Third,1,$55,29.771205126327,-95.3697401849525,Harris County,77007
Houston,2017,First,2,$150,29.8029706978137,-95.3932914309852,Harris County,77008
Houston,2016,Fourth,1,$75,29.763848561646,-95.37851923071491,Harris County,77007
Dallas,2013,Second,1,$51,32.9901712146128,-96.8099308191017,Collin County,75252
Houston,2017,First,5,$350,29.982990273498803,-95.4021627633984,Harris County,77073
Bastrop,2013,First,3,$1500,30.1357342738045,-97.3687548084996,Bastrop County,
Crystal Beach,2017,Second,3,$375,29.4615324100176,-94.61837866519122,Galveston County,
McKinney,2016,First,1,$55,33.206814042416504,-96.72344701687021,Collin County,75071
Pasadena,2016,Fourth,2,$179,29.641944611761197,-95.1635895439195,Harris County,77505
Arlington,2017,Second,1,$50,32.6114199461236,-97.11025890686821,Tarrant County,76002
Fort Worth,2016,Second,1,$63,32.881299487600195,-97.2806173335093,Tarrant County,76137
San Antonio,2014,First,1,$75,29.4274287479998,-98.47495689022689,Bexar County,78202
Clear Lake Shores,2015,Second,1,$41,29.540960353981298,-95.03919136728109,Galveston County,77565
Denton,2013,First,3,$125,33.233490646206,-97.13261908636998,Denton County,76209
Corpus Christi,2013,First,1,$140,27.6010547090675,-97.2149096613342,Nueces County,
San Antonio,2015,Second,1,$79,29.462001950738202,-98.4968337087052,Bexar County,78212
Galveston,2017,First,1,$120,29.2648129278964,-94.8303702059989,Galveston County,77551
Fulton,2017,Second,2,$195,28.064925899086,-97.0355889455003,Aransas County,78358
Seabrook,2015,Third,1,$105,29.5981813231711,-94.9906303280382,Harris County,77586
Arlington,2017,First,1,$29,32.779500774165896,-97.0892272891556,Tarrant County,76006
Plano,2014,Second,1,$42,33.0757210157318,-96.70440486811572,Collin County,75025
Katy,2016,Fourth,2,$144,29.762752781660105,-95.80003515505979,Fort Bend County,77494
San Antonio,2016,Fourth,1,$79,29.4380109022028,-98.49225077307129,Bexar County,78212
Sargent,2016,First,2,$215,28.7793176711488,-95.62326364215609,Matagorda County,77414
Houston,2017,First,2,$150,29.536286005939303,-95.0866965595521,Harris County,77058
Galveston,2015,Third,10,$2400,29.437444231303896,-94.6607613739922,Galveston County,77650
Houston,2015,Fourth,1,$40,29.5970214558139,-95.111312668278,Harris County,77059
Bacliff,2015,Second,1,$186,29.5167038010039,-94.9903251055739,Galveston County,77518
Houston,2015,Fourth,1,$42,29.597932606566896,-95.1125856339829,Harris County,77059
McKinney,2016,Second,3,$225,33.184433386447104,-96.6157741583952,Collin County,75069
Sugar Land,2015,First,2,$100,29.5987657042769,-95.6308684921587,Fort Bend County,77479
Grapevine,2016,Second,3,$325,32.9172790201263,-97.10924631379031,Tarrant County,76051
Houston,2015,Fourth,3,$100,29.808060415964302,-95.1520420357506,Harris County,77049
Galveston,2017,Second,1,$150,29.2660267442933,-94.82847379163721,Galveston County,77551
Addison,2015,First,1,$55,32.9389291338953,-96.85331099693519,Dallas County,75001
Houston,2017,First,1,$100,29.8640955431783,-95.3148556511038,Harris County,77016
Denton,2014,First,1,$46,33.2266434631046,-97.13935908596459,Denton County,76201
San Antonio,2015,Second,3,$115,29.5078474724845,-98.4843062217735,Bexar County,78216
McKinney,2013,Second,2,$125,33.1998484835877,-96.62534368775671,Collin County,75069
Plano,2015,Fourth,1,$75,33.0811918138247,-96.7649516059482,Collin County,75025
Bay City,2013,Second,2,$400,28.7741592405938,-95.6015279648732,Matagorda County,
Corpus Christi,2016,Third,3,$175,27.5970562981383,-97.2334682307103,Nueces County,78418
Corpus Christi,2016,First,3,$327,27.5684529733035,-97.232928736266,Kleberg County,
Austin,2016,Third,1,$55,30.256405209503697,-97.7751833912129,Travis County,78704
Austin,2014,Second,Studio,$69,30.2829816669276,-97.6230028605649,Travis County,78724
Rockport,2017,First,3,$252,28.0195906613762,-97.05422508260321,Aransas County,78382
Haslet,2014,Fourth,1,$35,32.927883800656296,-97.37473290256429,Tarrant County,76052
Houston,2015,Fourth,1,$160,29.686584710197398,-95.4033174988859,Harris County,77054-1921
League City,2016,Second,1,$175,29.487847336305,-95.0486076905438,Galveston County,77539
Fort Worth,2016,Second,3,$100,32.7411086544841,-97.1856536774603,Tarrant County,76112
Houston,2015,Third,1,$45,29.7717950223548,-95.3697675220034,Harris County,77007
Dallas,2015,First,1,$95,32.884918566985,-96.8395891209707,Dallas County,75229
Galveston,2016,Fourth,3,$400,29.206787435385,-94.9310291555953,Galveston County,77554
Flower Mound,2016,Fourth,1,$45,33.0309347741292,-97.0753302692389,Denton County,75022
Allen,2017,First,1,$60,33.1034666692633,-96.6892645218833,Collin County,75013
Corpus Christi,2016,Third,3,$374,27.604149991691603,-97.2113863625897,Nueces County,
Houston,2016,First,1,$80,29.7256672826511,-95.3737226855101,Harris County,77004
San Antonio,2016,First,Studio,$57,29.515858096302498,-98.39224395502791,Bexar County,78239
Jamaica Beach,2015,First,3,$210,29.186811885005397,-94.97248930336279,Galveston County,77554
Plano,2014,Third,2,$103,33.0761949680249,-96.7113892113295,Collin County,
McKinney,2016,First,Studio,$99,33.20791937727589,-96.6187623948682,Collin County,75069
Dallas,2016,First,1,$58,32.7963290108059,-96.7910888019483,Dallas County,75204
Austin,2014,Second,1,$111,30.236154100019697,-97.78295812561409,Travis County,78704
Denton,2015,First,1,$44,33.235984863369005,-97.1499740720628,Denton County,76201
Austin,2014,First,2,$500,30.2379131373285,-97.57116358956971,Travis County,78725
Garfield,2013,Third,3,$599,30.2231393143747,-97.5212604724898,Travis County,78617
Rockport,2017,First,3,$282,28.0509198756934,-97.0334950708096,Aransas County,78382
Amarillo,2015,Third,1,$45,35.19969613048929,-101.869507043335,Potter County,79102
Corpus Christi,2017,Second,3,$350,27.6202973828426,-97.2228892319475,Nueces County,78418
Arlington,2014,First,1,$75,32.711961575886,-97.11030046925958,Tarrant County,76010
Allen,2014,Third,3,$125,33.0794444383291,-96.66897596958108,Collin County,75013
Houston,2014,Fourth,1,$95,29.7841129510741,-95.4026941504474,Harris County,77007
Rockport,2015,Third,2,$150,28.014673193108603,-97.0566841863823,Aransas County,78382
Seabrook,2014,Third,1,$70,29.583564008802,-95.0128498491186,Harris County,77586
Addison,2015,First,1,$160,32.962151483458904,-96.8221734608641,Dallas County,75001
Amarillo,2017,Second,1,$45,35.1346458868351,-101.94860825003401,Randall County,79119
Elgin,2017,Second,1,$60,30.3569083187352,-97.3959854753722,Bastrop County,78621
Anahuac,2016,Fourth,4,$400,29.627609415913895,-94.7057649765489,Chambers County,77514
Grapevine,2014,Fourth,1,$55,32.9571375815804,-97.0704595114848,Tarrant County,76051
Baytown,2016,Third,1,$39,29.7329130645116,-94.96870302061609,Harris County,77520
Richmond,2016,First,4,$750,29.6209418650222,-95.6845658442847,Fort Bend County,77407
Baytown,2013,Fourth,1,$48,29.7458466093416,-94.9635595289327,Harris County,77520
Dallas,2016,Second,1,$80,32.7510166735638,-96.82829604065408,Dallas County,75208
Pasadena,2015,Fourth,1,$200,29.709245627182803,-95.164990107811,Harris County,77503
Dallas,2013,Third,1,$46,32.7460451771561,-96.8338563640272,Dallas County,75208
Rockport,2017,Second,3,$389,28.099595220850397,-97.02858155600141,Aransas County,78382
Corpus Christi,2015,Third,3,$300,27.6075896935467,-97.2107345273389,Nueces County,
Austin,2016,Third,1,$46,30.228720475244003,-97.69084326870899,Travis County,78741
Seabrook,2016,First,3,$375,29.566568511097003,-95.06536105264591,Harris County,77586
Arlington,2016,Third,1,$40,32.772751732491194,-97.10171291515499,Tarrant County,76011
Rockport,2017,Second,4,$741,28.098071049071898,-97.04680797393401,Aransas County,78382
Rockport,2016,First,1,$142,28.006777558910603,-97.06537133097109,Aransas County,78382
Paige,2015,Fourth,3,$205,30.1646271809759,-97.1571738454541,Bastrop County,78659
Denton,2014,First,1,$39,33.222558397087,-97.16045010245908,Denton County,76201
Fort Worth,2016,Second,1,$89,32.76297095400739,-97.236980905472,Tarrant County,76112
Dallas,2015,Third,1,$60,33.010140521598004,-96.8270059157564,Collin County,75287
San Antonio,2015,Fourth,3,$129,29.4447492897427,-98.51757703423971,Bexar County,78201
Galveston,2016,Second,5,$998,29.4662047964394,-94.6016763578755,Galveston County,77650
Austin,2013,Fourth,Studio,$75,30.3083631494317,-97.7184288001162,Travis County,78751
Houston,2016,Third,2,$110,29.772183517337698,-95.3753201541955,Harris County,77007
McKinney,2015,Second,2,$135,33.211586218372695,-96.62551333503059,Collin County,75069
Bandera,2014,Fourth,6,$475,29.7256765767067,-99.0727954245191,Bandera County,78003
League City,2017,Second,2,$100,29.5441580454631,-95.06481960049369,Galveston County,77565
Houston,2015,Fourth,2,$125,29.7041992146346,-95.3384445664594,Harris County,77021
Houston,2014,Third,1,$140,29.741216743638898,-95.40350299332029,Harris County,77098
Corpus Christi,2015,Second,2,$249,27.608791735009603,-97.21030356304492,Nueces County,78418
Houston,2014,Third,1,$59,29.7478839231471,-95.3911042587634,Harris County,77006
Mabank,2015,Second,4,$550,32.232067463864006,-96.0832062995016,Henderson County,75156
Corpus Christi,2016,First,2,$135,27.5998354614959,-97.2476835533713,Nueces County,78418
San Antonio,2015,Fourth,2,$119,29.4341798244458,-98.49557168859909,Bexar County,78205
League City,2015,Fourth,3,$147,29.537672503135,-95.0717414106048,Galveston County,77573
Houston,2016,Third,1,$60,29.7647074574896,-95.33419929809358,Harris County,77020
Humble,2015,First,1,$40,30.0085341314413,-95.2963030042795,Harris County,77338
Houston,2016,Third,3,$169,29.8277509651674,-95.0778432642514,Harris County,77562
Euless,2017,First,1,$30,32.840081207708,-97.07002239625321,Tarrant County,76040
San Antonio,2014,Second,1,$85,29.4632089626049,-98.52898123892841,Bexar County,78201
Houston,2014,Second,1,$109,29.7448884947774,-95.3876162891816,Harris County,77006
Highlands,2015,Second,2,$200,29.806786627283103,-95.0569078042143,Harris County,77562
Richmond,2014,Second,1,$125,29.6285189663265,-95.68455196227009,Fort Bend County,77407
Crystal Beach,2014,First,4,$500,29.4522756372941,-94.6307491856122,Galveston County,
Frankston,2016,Third,2,$239,32.1020741856665,-95.4753676736661,Henderson County,75763
Abilene,2017,First,1,$105,32.3392937661935,-99.7079587436059,Taylor County,79602
Corpus Christi,2017,First,1,$130,27.599386648728103,-97.2155460351626,Nueces County,
Denton,2017,Second,1,$38,33.2508353143685,-97.12781979754921,Denton County,76207
Baytown,2013,Fourth,1,$33,29.746686944297103,-94.9644132476261,Harris County,77520
McKinney,2016,First,Studio,$109,33.2089765702426,-96.6191573339102,Collin County,75069
Houston,2016,First,1,$50,29.745456493383603,-95.3689179229505,Harris County,77004
Allen,2015,Third,1,$145,33.1169545467836,-96.5898450953603,Collin County,75002
Sugar Land,2015,Third,5,$300,29.586114677208,-95.65033733987092,Fort Bend County,77479
Rockport,2017,Second,2,$273,28.067126185395303,-97.1090802552347,Aransas County,78382
Corpus Christi,2015,Second,1,$139,27.6053108231895,-97.2119055079249,Nueces County,78418
San Antonio,2015,First,1,$68,29.4286172748006,-98.46955991031841,Bexar County,78202
Denton,2015,Third,1,$60,33.237687961178004,-97.1731123662698,Denton County,76207
Irving,2017,Second,1,$37,32.8466011385715,-97.0007516210537,Dallas County,75062
Houston,2017,Second,Studio,$55,29.7264359509513,-95.3192133817478,Harris County,77023
Corpus Christi,2017,First,4,$333,27.6045860940103,-97.2115887086753,Nueces County,78418
Houston,2016,Fourth,1,$206,29.750076543941002,-95.36895999873009,Harris County,77002
San Antonio,2016,Second,3,$85,29.4605923116376,-98.52892627094101,Bexar County,78201
Galveston,2014,Second,2,$175,29.2618216381984,-94.8348195847416,Galveston County,77550
Galveston,2017,First,2,$235,29.260257439043603,-94.83912203457452,Galveston County,77551
City-by-the Sea,2015,First,3,$450,27.9503884349035,-97.1071500430391,Aransas County,78336
Galveston,2016,First,1,$149,29.247740351858102,-94.86837545140351,Galveston County,77554
Houston,2016,Second,3,$250,29.7033232158394,-95.2932893221637,Harris County,77087
Paige,2015,Fourth,2,$100,30.183556112818103,-97.0996021615178,Bastrop County,
San Antonio,2016,First,3,$131,29.497496868203697,-98.4095066358482,Bexar County,78218
Austin,2013,Third,Studio,$75,30.3128060286711,-97.7157301210295,Travis County,78751
Crystal Beach,2014,First,4,$795,29.4732708051885,-94.588311265784,Galveston County,
Dallas,2015,Third,3,$130,33.0011570470716,-96.8430702635071,Collin County,75287
Galveston,2015,First,2,$225,29.2494480498405,-94.85908286446279,Galveston County,77552
Bastrop,2016,Second,1,$60,30.1506101561397,-97.38697158592079,Bastrop County,78602
Abilene,2017,First,1,$91,32.334358583026,-99.70795072445459,Taylor County,79602
Austin,2014,First,1,$50,30.1973993120051,-97.73045764463629,Travis County,78744
Humble,2017,First,3,$81,30.000942588551997,-95.25816793356572,Harris County,77338
McKinney,2013,Third,4,$150,33.1579704044672,-96.7185005407094,Collin County,75070
Galveston,2015,Third,5,$1700,29.4383475321308,-94.66154792884451,Galveston County,77650
McKinney,2017,First,1,$40,33.2271831642938,-96.64228934599991,Collin County,75071
Katy,2016,Fourth,1,$75,29.705497240983,-95.7802779769492,Fort Bend County,77494
Kemah,2015,Fourth,1,$115,29.5433920169725,-95.016579641007,Galveston County,77565
Houston,2016,Third,3,$97,29.730936786100802,-95.32501629355329,Harris County,77023
Corpus Christi,2014,Third,1,$84,27.591740353133396,-97.2297626732292,Nueces County,78418
Amarillo,2015,Second,3,$79,35.1590876684079,-101.852338915364,Randall County,79110
Euless,2016,Third,1,$15,32.8341826827362,-97.07093854570671,Tarrant County,76040
Sugar Land,2015,First,5,$150,29.6062764239397,-95.67652037430571,Fort Bend County,77498
